from_id,id,recorded_at,relation_type,responsible_workflow,schema_name,schema_version,status,supersedes_id,to_id
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.outcome-002,relation.illustrates.unit.r017.book1.ch14.text.outcome-002.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-001,relation.illustrates.unit.r017.book1.ch14.text.section-001.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-002,relation.illustrates.unit.r017.book1.ch14.text.section-002.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-003,relation.illustrates.unit.r017.book1.ch14.text.section-003.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-004,relation.illustrates.unit.r017.book1.ch14.text.section-004.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-005,relation.illustrates.unit.r017.book1.ch14.text.section-005.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.minimum-spanning-tree,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.minimum-spanning-tree
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.prim-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.prim-algorithm
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.shortest-path,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.shortest-path
unit.r017.book1.ch14.text.section-006,relation.illustrates.unit.r017.book1.ch14.text.section-006.concept.traveling-salesperson,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.traveling-salesperson
unit.r017.book1.ch14.text.section-007,relation.illustrates.unit.r017.book1.ch14.text.section-007.concept.dijkstra-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.dijkstra-algorithm
unit.r017.book1.ch14.text.section-007,relation.illustrates.unit.r017.book1.ch14.text.section-007.concept.euler-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.euler-circuit
unit.r017.book1.ch14.text.section-007,relation.illustrates.unit.r017.book1.ch14.text.section-007.concept.graph-theory,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.graph-theory
unit.r017.book1.ch14.text.section-007,relation.illustrates.unit.r017.book1.ch14.text.section-007.concept.hamilton-circuit,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.hamilton-circuit
unit.r017.book1.ch14.text.section-007,relation.illustrates.unit.r017.book1.ch14.text.section-007.concept.kruskal-algorithm,2026-08-23T00:00:00+02:00,illustrates,codex-r017-o018-id-production,interlanguage.relation,0.1.0,active,,concept.kruskal-algorithm
